Species	Extant	SampT
t2	FALSE	104.25741651587485
t3	FALSE	110.86105012216287
t4	TRUE	81.96738404256666
t4	TRUE	75.25974000331689
t4	TRUE	72.87901135637729
t4	TRUE	68.96211747879724
t4	TRUE	60.28287566135269
t4	TRUE	56.805968590759576
t4	TRUE	42.159291887312236
t4	TRUE	41.39265974949211
t4	TRUE	8.052412365968635
t6	FALSE	93.469209488439
t13	TRUE	63.12326352226545
t13	TRUE	40.039093544840696
t13	TRUE	12.456391467755665
t14	FALSE	85.33027856529675
t15	FALSE	85.27300103512766
t17	FALSE	78.99934805059561
t17	FALSE	72.33917586566636
t18	FALSE	70.8192379004921
t19	TRUE	53.510753825521164
t19	TRUE	48.62785218863755
t21	TRUE	32.758815811949646
t21	TRUE	2.9445940291575425
t21	TRUE	1.559326410113954
t21	TRUE	0.8355617372385495
t22	FALSE	30.26495646958324
t22	FALSE	27.643039852044737
t24	FALSE	91.37213840511491
t25	FALSE	82.57819514933786
t25	FALSE	68.90110598157904
t25	FALSE	40.8447637167594
t25	FALSE	25.35688269269565
t25	FALSE	14.232749078115845
t26	FALSE	66.15039038726042
t26	FALSE	47.97039120392476
t26	FALSE	42.678929324537265
t26	FALSE	36.27410833658253
t26	FALSE	33.8999761075673
t27	TRUE	41.49008131034883
t27	TRUE	22.709728837930044
t29	TRUE	46.85649285286233
t29	TRUE	46.149298945961064
t29	TRUE	45.83965849855355
t29	TRUE	26.91934638533381
t30	TRUE	25.389740620984853
t30	TRUE	21.27052276885432
t30	TRUE	3.5739947819759266
t31	FALSE	94.4190796203792
t31	FALSE	84.8729756120473
t33	FALSE	73.76296792561871
t39	FALSE	80.2376035946701
t42	FALSE	45.859446635375235
t43	FALSE	62.311822090380474
t43	FALSE	46.78979714307074
t46	TRUE	20.87612476579477
t49	FALSE	74.05976140764739
t49	FALSE	73.3316143870839
t49	FALSE	69.28273796928312
t52	FALSE	44.11965840849898
t57	FALSE	50.459017850602024
t59	FALSE	69.39140968115451
t61	FALSE	66.88166808429165
t67	FALSE	32.112886868036
t68	FALSE	69.22410040450727
t69	FALSE	64.98730558258926
t69	FALSE	64.16130671284935
t70	FALSE	37.097888107785664
t70	FALSE	14.974588215634057
t71	TRUE	30.64883970620282
t75	FALSE	53.25788555487536
t75	FALSE	48.23347898020886
t75	FALSE	26.578970178009243
t77	TRUE	27.13957862312617
t79	FALSE	35.1268378433907
t79	FALSE	29.02448315854609
t80	FALSE	45.403333610990316
t81	FALSE	48.63157050874874
t82	FALSE	39.235166686215166
t82	FALSE	38.0677808007232
t91	FALSE	45.336102699065876
t91	FALSE	35.912854229236316
t91	FALSE	26.508467593366575
t96	FALSE	46.399643234186286
t96	FALSE	26.939528257103603
t98	FALSE	30.699179133394424
t98	FALSE	29.029823323187074
t98	FALSE	19.487391715084556
t104	FALSE	47.643414381364636
t104	FALSE	33.703089561626726
t106	FALSE	56.68628339940207
t106	FALSE	38.42259808801873
t107	FALSE	38.44409080453164
t109	FALSE	24.249198323684084
t110	TRUE	7.905469940838174
t111	FALSE	14.202066388775364
t113	TRUE	7.005911829081896
t114	FALSE	3.03256982578111
t118	FALSE	62.436011874080776
t118	FALSE	59.75967183690064
t118	FALSE	42.566626982245566
t118	FALSE	41.26065943152082
t119	FALSE	45.56154448450296
t121	FALSE	52.13771723041323
t121	FALSE	49.89850017072645
t121	FALSE	49.55147641835184
t124	TRUE	2.646820731434744
t128	FALSE	48.38928050619472
t129	FALSE	32.26373105722138
t132	TRUE	52.86107077084027
t132	TRUE	49.91168684146844
t132	TRUE	46.86057777896069
t132	TRUE	36.610929219122156
t132	TRUE	5.657038986570569
t132	TRUE	3.421267158780381
t133	FALSE	22.404934601903392
t133	FALSE	10.535178450912667
