Species	Extant	SampT
t1	FALSE	51.46446059662148
t3	TRUE	53.5725770949296
t3	TRUE	18.78073406228294
t3	TRUE	9.517957799224753
t3	TRUE	6.699510289444227
t6	FALSE	48.21586949221819
t6	FALSE	42.65722832345742
t6	FALSE	40.539799897757945
t7	FALSE	46.41156267002153
t8	TRUE	8.275110077621115
t8	TRUE	5.306644424345194
t10	FALSE	18.83781864596029
t11	FALSE	31.12689573342385
t11	FALSE	15.734610833098301
t13	TRUE	22.12167118890443
t18	TRUE	47.06797038325139
t18	TRUE	32.428693056285816
t18	TRUE	0.4887675065516959
t21	TRUE	28.28355985681666
t22	TRUE	0.15045727509702544
t23	TRUE	16.909841200964607
t23	TRUE	0.13070337062350745
t24	FALSE	39.85471609180291
t24	FALSE	24.419817414429737
t25	TRUE	26.78031894116893
t26	TRUE	43.354751662649505
t26	TRUE	29.58603519883036
t26	TRUE	11.63874140030002
t26	TRUE	5.033622256130187
t27	TRUE	41.461544802555785
t27	TRUE	32.8421138171966
t27	TRUE	28.36363747505247
t31	TRUE	10.674913410681008
t33	FALSE	19.026874723543628
t33	FALSE	14.97685599203895
t33	FALSE	12.435702151318296
t34	TRUE	0.8357956712559513
t35	TRUE	14.262480186946775
t35	TRUE	5.004852791059719
t36	TRUE	5.293098140133765
t37	FALSE	36.85820986919134
t37	FALSE	22.546798545143055
t37	FALSE	20.27405106948917
t41	FALSE	30.191213684416397
t41	FALSE	25.06798984215112
t41	FALSE	21.282593083684162
t43	TRUE	36.84734415093546
t43	TRUE	7.339172009689499
t45	TRUE	18.272327863563014
t45	TRUE	0.035524619603819474
t49	TRUE	5.47790012740677
t50	FALSE	24.463275986801193
t51	TRUE	21.367627998505817
t52	FALSE	35.09065126746112
t52	FALSE	25.145404084838567
t52	FALSE	19.00290380909258
t55	FALSE	17.30130844812237
t56	FALSE	13.452132156241845
t59	TRUE	19.729528805060347
t61	FALSE	19.923105841321906
t62	FALSE	26.762166896459433
t62	FALSE	17.15401350623536
t66	FALSE	40.85679733466699
t66	FALSE	31.942493303607847
t66	FALSE	27.029560080658342
t67	TRUE	15.233662261295635
t67	TRUE	14.991607957187611
t67	TRUE	12.046058873139629
t67	TRUE	2.0259319771605817
t69	FALSE	19.909298819987463
t70	TRUE	0.042930702154095
t71	FALSE	23.421154717606598
t73	TRUE	6.429159779443651
t77	FALSE	16.697236360678005
t79	TRUE	28.50275002199364
t79	TRUE	27.975646571347887
t79	TRUE	24.132717547098572
t79	TRUE	22.482352458963568
t81	FALSE	25.807168034639304
t83	TRUE	27.350888336337192
t83	TRUE	13.107984882326974
t84	TRUE	20.291733351373352
t84	TRUE	14.127451256686129
t85	FALSE	16.97536294889268
t87	TRUE	23.839249650615763
t87	TRUE	20.53729856632979
t88	TRUE	7.520157073712539
t88	TRUE	2.3188014077903745
t89	TRUE	29.826452532349954
t89	TRUE	26.62539900796009
t89	TRUE	25.92751428069068
t91	TRUE	27.58163656059888
t92	TRUE	38.27582044647106
t92	TRUE	24.719121913696014
t92	TRUE	21.03830159380705
t93	TRUE	30.017665495435082
t93	TRUE	16.578961835513198
t96	TRUE	2.783130251049087
t99	FALSE	33.98148790051682
t103	FALSE	31.471657694340493
t108	TRUE	19.56913404332561
t111	TRUE	12.177947255194027
t111	TRUE	5.920685900717814
t112	FALSE	11.726882385689336
t117	TRUE	3.7620430282266852
t119	TRUE	4.6750115166368005
t121	TRUE	32.2010903829498
t121	TRUE	31.369428003744574
t123	FALSE	13.889832951105177
t127	TRUE	3.5456004818283304
t129	TRUE	29.035414040626378
t129	TRUE	11.768745640119349
t130	FALSE	36.66302262684026
t131	FALSE	32.04121312250491
t132	FALSE	27.708300856670576
t132	FALSE	16.742513768172103
t134	TRUE	0.2937180678645035
t139	TRUE	11.91068665009469
t140	TRUE	11.006525430059583
t141	TRUE	3.1273289422387762
t142	TRUE	27.125277075634088
t142	TRUE	8.086388446174531
t142	TRUE	3.1264689376279335
t142	TRUE	0.5957853307196359
t144	TRUE	21.473634463713744
t145	TRUE	26.435937133640792
t145	TRUE	8.906751627034453
t145	TRUE	3.5303215663199694
t145	TRUE	1.440300809151438
t146	TRUE	19.60408066122308
t148	TRUE	10.202958329594935
t148	TRUE	7.2673993157364976
t148	TRUE	5.903609255805755
t150	TRUE	10.481102708293491
t152	TRUE	8.444629288441156
t154	TRUE	18.838978894775167
t154	TRUE	2.608476468991057
t157	FALSE	21.17502880391006
t157	FALSE	20.87238090109817
t157	FALSE	14.748279675811446
t158	TRUE	22.67804092591983
t163	FALSE	16.751372126510255
t165	FALSE	25.4793845231467
t167	TRUE	2.2517070108344086
t169	TRUE	11.266602278790508
t169	TRUE	6.555810879088078
t170	TRUE	5.900672981949924
t174	FALSE	15.374305017353095
t176	TRUE	3.7902207093348608
t179	TRUE	7.621116071051006
t180	TRUE	17.966744029097143
t182	TRUE	8.736606385755188
t183	TRUE	5.587056666808969
t185	TRUE	25.440587304613828
t193	TRUE	6.411022143317673
t196	TRUE	0.11593484791501396
t197	TRUE	7.860146013429173
t199	FALSE	13.244129515724119
t199	FALSE	9.690859086288391
t201	TRUE	26.885771316595203
t201	TRUE	24.19011877209676
t201	TRUE	1.3470175247918377
t202	TRUE	16.27650043209185
t202	TRUE	0.6864317772107569
t202	TRUE	0.09092052328757916
t203	FALSE	22.802537970426812
t203	FALSE	12.078309973883762
t204	TRUE	13.923308165062508
t212	TRUE	5.506489498637926
t212	TRUE	4.282761345917081
t213	TRUE	8.166149680967358
t214	TRUE	3.916814716740191
